symbol,entry_date,exit_date,entry_price,exit_price,qty,pnl
RCF,2022-03-28 00:00:00+05:30,2022-05-09 00:00:00+05:30,81.15,89.7,457,3907.3499999999985
THOMASCOOK,2022-04-04 00:00:00+05:30,2022-05-09 00:00:00+05:30,76.95,67.4,497,-4746.3499999999985
ADANIPORTS,2022-04-04 00:00:00+05:30,2022-05-10 00:00:00+05:30,818.55,769.1,59,-2917.549999999996
CRISIL,2022-04-04 00:00:00+05:30,2022-05-16 00:00:00+05:30,3286.3,3673.3,14,5418.0
HSCL,2022-07-11 00:00:00+05:30,2022-08-22 00:00:00+05:30,91.2,97.35,1113,6844.949999999991
SIEMENS,2022-07-11 00:00:00+05:30,2022-08-22 00:00:00+05:30,2038.25,2190.65,86,13106.400000000009
TIINDIA,2022-07-11 00:00:00+05:30,2022-08-22 00:00:00+05:30,2056.4,2112.35,48,2685.5999999999913
ITI,2022-07-18 00:00:00+05:30,2022-08-29 00:00:00+05:30,117.35,112.7,582,-2706.299999999995
GALAXYSURF,2022-07-18 00:00:00+05:30,2022-08-29 00:00:00+05:30,3028.05,3249.6,31,6868.049999999992
FEDERALBNK,2022-07-25 00:00:00+05:30,2022-09-05 00:00:00+05:30,107.35,123.55,1114,18046.800000000003
RPOWER,2022-08-29 00:00:00+05:30,2022-09-05 00:00:00+05:30,16.3,23.3,841,5887.0
KARURVYSYA,2022-08-01 00:00:00+05:30,2022-09-08 00:00:00+05:30,48.95,61.6,408,5161.2
BEML,2022-08-22 00:00:00+05:30,2022-09-08 00:00:00+05:30,915.9,768.6,95,-13993.499999999996
KARURVYSYA,2022-08-01 00:00:00+05:30,2022-09-12 00:00:00+05:30,48.95,62.6,1220,16653.0
YESBANK,2022-08-01 00:00:00+05:30,2022-09-12 00:00:00+05:30,15.25,17.55,5025,11557.500000000004
RPOWER,2022-08-29 00:00:00+05:30,2022-09-15 00:00:00+05:30,16.3,18.1,3312,5961.600000000002
NAVINFLUOR,2022-08-08 00:00:00+05:30,2022-09-19 00:00:00+05:30,4462.15,4633.15,14,2394.0
BRIGADE,2022-08-08 00:00:00+05:30,2022-09-19 00:00:00+05:30,519.15,534.85,99,1554.3000000000045
ITDC,2022-08-29 00:00:00+05:30,2022-09-26 00:00:00+05:30,392.2,350.7,182,-7553.0
JSWENERGY,2022-09-05 00:00:00+05:30,2022-09-26 00:00:00+05:30,355.9,296.15,195,-11651.25
VAKRANGEE,2022-09-12 00:00:00+05:30,2022-09-26 00:00:00+05:30,40.3,35.95,2335,-10157.249999999987
CENTURYPLY,2022-08-22 00:00:00+05:30,2022-10-03 00:00:00+05:30,666.8,629.25,133,-4994.149999999994
TATACHEM,2022-08-22 00:00:00+05:30,2022-10-03 00:00:00+05:30,1087.5,1093.7,73,452.6000000000033
ALLCARGO,2022-09-09 00:00:00+05:30,2022-10-21 00:00:00+05:30,83.89,91.11,957,6909.539999999999
HUDCO,2022-11-07 00:00:00+05:30,2022-11-23 00:00:00+05:30,42.0,50.85,1160,10266.000000000002
ICRA,2022-10-17 00:00:00+05:30,2022-11-28 00:00:00+05:30,3982.35,4241.05,49,12676.300000000014
PFC,2022-11-21 00:00:00+05:30,2022-12-08 00:00:00+05:30,100.05,115.65,434,6770.400000000003
BBTC,2022-12-05 00:00:00+05:30,2022-12-16 00:00:00+05:30,1036.1,966.2,130,-9086.999999999982
HUDCO,2022-11-07 00:00:00+05:30,2022-12-19 00:00:00+05:30,42.0,57.9,3899,61994.09999999999
IRB,2022-11-15 00:00:00+05:30,2022-12-20 00:00:00+05:30,12.8,15.92,2580,8049.599999999998
ITDC,2022-11-28 00:00:00+05:30,2022-12-22 00:00:00+05:30,385.1,346.55,299,-11526.450000000003
MOIL,2022-12-05 00:00:00+05:30,2022-12-23 00:00:00+05:30,166.0,152.7,465,-6184.5000000000055
IRB,2022-11-15 00:00:00+05:30,2022-12-27 00:00:00+05:30,12.8,14.78,7908,15657.83999999999
PFC,2022-11-21 00:00:00+05:30,2023-01-02 00:00:00+05:30,100.05,119.75,1319,25984.300000000003
DABUR,2022-12-05 00:00:00+05:30,2023-01-06 00:00:00+05:30,587.1,552.85,185,-6336.25
BALMLAWRIE,2022-12-05 00:00:00+05:30,2023-01-16 00:00:00+05:30,115.65,117.05,939,1314.599999999992
ECLERX,2023-02-16 00:00:00+05:30,2023-03-20 00:00:00+05:30,735.8,679.2,241,-13640.599999999979
PGHL,2023-02-15 00:00:00+05:30,2023-03-29 00:00:00+05:30,4513.5,4438.0,69,-5209.5
JBCHEPHARM,2023-04-17 00:00:00+05:30,2023-05-16 00:00:00+05:30,1071.9,999.9,156,-11232.000000000018
MINDACORP,2023-04-10 00:00:00+05:30,2023-05-22 00:00:00+05:30,254.45,279.3,650,16152.500000000015
DLF,2023-04-17 00:00:00+05:30,2023-05-29 00:00:00+05:30,415.35,482.65,555,37351.49999999998
OBEROIRLTY,2023-04-17 00:00:00+05:30,2023-05-29 00:00:00+05:30,916.8,929.65,211,2711.350000000005
PRSMJOHNSN,2023-04-24 00:00:00+05:30,2023-06-05 00:00:00+05:30,123.55,122.55,750,-750.0
GSFC,2023-05-02 00:00:00+05:30,2023-06-13 00:00:00+05:30,158.99,153.82,566,-2926.220000000009
LEMONTREE,2023-05-02 00:00:00+05:30,2023-06-13 00:00:00+05:30,87.9,93.05,702,3615.299999999994
EIHOTEL,2023-05-02 00:00:00+05:30,2023-06-13 00:00:00+05:30,188.6,213.85,281,7095.25
FDC,2023-05-02 00:00:00+05:30,2023-06-13 00:00:00+05:30,295.35,304.15,190,1671.9999999999914
ICICIBANK,2023-05-02 00:00:00+05:30,2023-06-13 00:00:00+05:30,922.1,943.55,62,1329.8999999999958
CEATLTD,2023-05-16 00:00:00+05:30,2023-06-27 00:00:00+05:30,1862.4,2081.75,32,7019.199999999997
NESCO,2023-05-22 00:00:00+05:30,2023-07-03 00:00:00+05:30,623.15,627.35,171,718.2000000000078
PRAJIND,2023-05-29 00:00:00+05:30,2023-07-10 00:00:00+05:30,386.15,409.25,417,9632.70000000001
GULFOILLUB,2023-05-29 00:00:00+05:30,2023-07-10 00:00:00+05:30,442.8,465.2,451,10102.39999999999
REPCOHOME,2023-06-05 00:00:00+05:30,2023-07-17 00:00:00+05:30,276.25,314.1,311,11771.350000000008
BLISSGVS,2023-06-19 00:00:00+05:30,2023-07-17 00:00:00+05:30,81.9,100.45,255,4730.249999999999
JAGRAN,2023-06-19 00:00:00+05:30,2023-07-20 00:00:00+05:30,78.5,102.1,139,3280.399999999999
JSWSTEEL,2023-06-13 00:00:00+05:30,2023-07-25 00:00:00+05:30,756.65,800.55,252,11062.799999999994
MOTILALOFS,2023-06-19 00:00:00+05:30,2023-07-31 00:00:00+05:30,179.65,209.6,557,16682.149999999994
BLISSGVS,2023-06-19 00:00:00+05:30,2023-07-31 00:00:00+05:30,81.9,99.65,782,13880.5
ASTRAZEN,2023-06-19 00:00:00+05:30,2023-07-31 00:00:00+05:30,3650.55,3866.0,25,5386.249999999995
JAGRAN,2023-06-19 00:00:00+05:30,2023-07-31 00:00:00+05:30,78.5,103.85,579,14677.649999999996
MFSL,2023-06-27 00:00:00+05:30,2023-08-08 00:00:00+05:30,776.4,810.95,84,2902.2000000000057
GILLETTE,2023-07-03 00:00:00+05:30,2023-08-14 00:00:00+05:30,5014.5,5350.5,18,6048.0
KSCL,2023-07-10 00:00:00+05:30,2023-08-21 00:00:00+05:30,550.75,543.7,273,-1924.6499999999876
JAMNAAUTO,2023-07-11 00:00:00+05:30,2023-08-22 00:00:00+05:30,111.4,108.95,982,-2405.900000000003
MPHASIS,2023-07-17 00:00:00+05:30,2023-08-28 00:00:00+05:30,2028.2,2231.0,52,10545.599999999999
SOLARINDS,2023-08-14 00:00:00+05:30,2023-08-28 00:00:00+05:30,4162.25,4889.9,10,7276.499999999996
NMDC,2023-08-07 00:00:00+05:30,2023-08-31 00:00:00+05:30,32.7,37.5,1637,7857.599999999995
ZYDUSWELL,2023-08-28 00:00:00+05:30,2023-09-12 00:00:00+05:30,332.4,312.8,521,-10211.599999999982
PETRONET,2023-09-11 00:00:00+05:30,2023-09-12 00:00:00+05:30,229.65,216.4,510,-6757.5
IRB,2023-09-11 00:00:00+05:30,2023-09-14 00:00:00+05:30,17.08,15.92,6009,-6970.4399999999905
GODFRYPHLP,2023-08-07 00:00:00+05:30,2023-09-18 00:00:00+05:30,685.0,685.0,261,0.0
NMDC,2023-08-07 00:00:00+05:30,2023-09-18 00:00:00+05:30,32.7,45.4,5457,69303.89999999998
IRB,2023-09-14 00:00:00+05:30,2023-09-21 00:00:00+05:30,15.92,14.75,5421,-6342.57
SOLARINDS,2023-08-14 00:00:00+05:30,2023-09-25 00:00:00+05:30,4162.25,4612.55,37,16661.100000000006
VIPIND,2023-08-14 00:00:00+05:30,2023-09-25 00:00:00+05:30,664.65,654.9,157,-1530.75
KRBL,2023-08-14 00:00:00+05:30,2023-09-25 00:00:00+05:30,399.15,402.75,183,658.8000000000042
INDOCO,2023-09-18 00:00:00+05:30,2023-10-04 00:00:00+05:30,356.55,329.9,412,-10979.800000000014
TNPL,2023-08-28 00:00:00+05:30,2023-10-09 00:00:00+05:30,265.4,249.6,512,-8089.599999999991
MGL,2023-10-10 00:00:00+05:30,2023-10-20 00:00:00+05:30,1108.65,1030.05,232,-18235.200000000033
BALRAMCHIN,2023-09-11 00:00:00+05:30,2023-10-23 00:00:00+05:30,420.2,402.75,171,-2983.949999999998
PETRONET,2023-09-12 00:00:00+05:30,2023-10-23 00:00:00+05:30,216.4,202.7,606,-8302.20000000001
YESBANK,2023-11-17 00:00:00+05:30,2023-11-22 00:00:00+05:30,20.8,19.2,7095,-11352.000000000011
HINDPETRO,2023-11-20 00:00:00+05:30,2023-12-04 00:00:00+05:30,179.1,224.15,118,5315.9000000000015
RADICO,2023-11-12 00:00:00+05:30,2023-12-05 00:00:00+05:30,1386.6,1720.85,37,12367.25
BDL,2023-12-04 00:00:00+05:30,2023-12-18 00:00:00+05:30,616.8,764.6,40,5912.000000000003
WABAG,2023-11-12 00:00:00+05:30,2023-12-26 00:00:00+05:30,566.8,598.05,407,12718.75
RADICO,2023-11-12 00:00:00+05:30,2023-12-26 00:00:00+05:30,1386.6,1615.15,129,29482.950000000023
BASF,2023-11-12 00:00:00+05:30,2023-12-26 00:00:00+05:30,2855.15,3084.95,77,17694.59999999998
JKCEMENT,2023-11-12 00:00:00+05:30,2023-12-26 00:00:00+05:30,3495.5,3765.4,45,12145.500000000004
HINDPETRO,2023-11-20 00:00:00+05:30,2024-01-01 00:00:00+05:30,179.1,239.15,363,21798.150000000005
NFL,2023-12-11 00:00:00+05:30,2024-01-01 00:00:00+05:30,79.4,99.8,146,2978.3999999999987
BDL,2023-12-04 00:00:00+05:30,2024-01-15 00:00:00+05:30,616.8,877.85,125,32631.250000000007
CASTROLIND,2023-12-26 00:00:00+05:30,2024-01-17 00:00:00+05:30,177.43,163.24,1089,-15452.909999999998
SUDARSCHEM,2023-12-26 00:00:00+05:30,2024-01-17 00:00:00+05:30,548.5,504.1,222,-9856.799999999996
AMBUJACEM,2023-12-11 00:00:00+05:30,2024-01-23 00:00:00+05:30,504.0,525.05,270,5683.499999999987
INDIACEM,2023-12-11 00:00:00+05:30,2024-01-23 00:00:00+05:30,269.5,235.35,270,-9220.500000000002
ABB,2023-12-11 00:00:00+05:30,2024-01-23 00:00:00+05:30,4786.85,4770.55,16,-260.8000000000029
NFL,2023-12-11 00:00:00+05:30,2024-01-23 00:00:00+05:30,79.4,112.05,433,14137.449999999997
AVANTIFEED,2024-01-15 00:00:00+05:30,2024-01-23 00:00:00+05:30,552.25,512.05,206,-8281.20000000001
DCBBANK,2024-01-01 00:00:00+05:30,2024-01-25 00:00:00+05:30,145.3,135.25,828,-8321.400000000009
INDOSTAR,2024-01-17 00:00:00+05:30,2024-02-05 00:00:00+05:30,201.55,183.9,511,-9019.150000000003
HERITGFOOD,2023-12-26 00:00:00+05:30,2024-02-06 00:00:00+05:30,303.4,316.5,720,9432.000000000016
HFCL,2023-12-26 00:00:00+05:30,2024-02-06 00:00:00+05:30,85.8,103.5,1332,23576.400000000005
RAIN,2024-01-29 00:00:00+05:30,2024-02-12 00:00:00+05:30,186.0,170.9,1142,-17244.199999999993
PNCINFRA,2024-01-17 00:00:00+05:30,2024-02-28 00:00:00+05:30,413.85,430.65,344,5779.199999999984
JAGRAN,2024-02-19 00:00:00+05:30,2024-03-11 00:00:00+05:30,114.3,103.5,722,-7797.599999999998
JAMNAAUTO,2024-02-12 00:00:00+05:30,2024-03-13 00:00:00+05:30,115.75,109.45,1949,-12278.699999999995
VGUARD,2024-02-12 00:00:00+05:30,2024-03-13 00:00:00+05:30,307.0,306.1,821,-738.8999999999813
ASTRAL,2024-02-26 00:00:00+05:30,2024-03-19 00:00:00+05:30,2084.45,1951.75,44,-5838.799999999992
TATACHEM,2024-03-11 00:00:00+05:30,2024-03-20 00:00:00+05:30,1175.4,1031.3,70,-10087.00000000001
ABCAPITAL,2024-02-12 00:00:00+05:30,2024-03-26 00:00:00+05:30,180.4,177.1,1405,-4636.500000000016
TRITURBINE,2024-02-12 00:00:00+05:30,2024-03-26 00:00:00+05:30,428.35,537.6,236,25783.0
MHRIL,2024-02-13 00:00:00+05:30,2024-03-26 00:00:00+05:30,398.9,395.4,281,-983.5
SHILPAMED,2024-02-26 00:00:00+05:30,2024-04-08 00:00:00+05:30,216.05,253.0,302,11158.899999999996
HEG,2024-03-18 00:00:00+05:30,2024-04-15 00:00:00+05:30,373.05,488.05,63,7245.0
LINDEINDIA,2024-03-26 00:00:00+05:30,2024-04-24 00:00:00+05:30,6390.7,8245.15,5,9272.25
ICICIPRULI,2024-03-18 00:00:00+05:30,2024-04-29 00:00:00+05:30,565.85,559.9,297,-1767.1500000000135
HEG,2024-03-18 00:00:00+05:30,2024-04-29 00:00:00+05:30,373.05,477.45,186,19418.399999999994
DMART,2024-03-26 00:00:00+05:30,2024-05-07 00:00:00+05:30,4486.2,4660.45,75,13068.75
LINDEINDIA,2024-03-26 00:00:00+05:30,2024-05-07 00:00:00+05:30,6390.7,7983.1,22,35032.80000000001
HINDZINC,2024-04-15 00:00:00+05:30,2024-05-10 00:00:00+05:30,407.25,525.5,68,8041.0
MUTHOOTFIN,2024-04-08 00:00:00+05:30,2024-05-21 00:00:00+05:30,1674.2,1703.4,89,2598.800000000004
BHARATFORG,2024-04-29 00:00:00+05:30,2024-05-24 00:00:00+05:30,1282.0,1573.5,24,6996.0
HINDZINC,2024-04-15 00:00:00+05:30,2024-05-27 00:00:00+05:30,407.25,706.9,329,98584.84999999999
SYMPHONY,2024-04-15 00:00:00+05:30,2024-05-27 00:00:00+05:30,951.7,1054.65,121,12456.950000000006
DEEPAKNTR,2024-04-29 00:00:00+05:30,2024-05-29 00:00:00+05:30,2443.85,2267.65,33,-5814.599999999994
COFFEEDAY,2024-04-22 00:00:00+05:30,2024-05-31 00:00:00+05:30,64.2,53.9,625,-6437.500000000003
LUXIND,2024-05-07 00:00:00+05:30,2024-06-04 00:00:00+05:30,1443.6,1300.75,87,-12427.949999999992
JISLJALEQS,2024-05-21 00:00:00+05:30,2024-06-04 00:00:00+05:30,64.55,55.0,1219,-11641.449999999997
BALKRISIND,2024-05-27 00:00:00+05:30,2024-06-04 00:00:00+05:30,3101.95,2897.55,65,-13285.999999999976
BHARATFORG,2024-04-29 00:00:00+05:30,2024-06-10 00:00:00+05:30,1282.0,1580.8,74,22111.199999999997
ABFRL,2024-04-29 00:00:00+05:30,2024-06-10 00:00:00+05:30,203.45,245.15,432,18014.40000000001
WHIRLPOOL,2024-04-29 00:00:00+05:30,2024-06-10 00:00:00+05:30,1476.7,1702.6,71,16038.89999999999
SUPREMEIND,2024-05-07 00:00:00+05:30,2024-06-18 00:00:00+05:30,5247.35,6156.4,26,23635.29999999998
FINCABLES,2024-05-27 00:00:00+05:30,2024-07-08 00:00:00+05:30,1455.95,1635.6,135,24252.74999999998
NESCO,2024-05-29 00:00:00+05:30,2024-07-10 00:00:00+05:30,873.9,910.3,146,5314.399999999997
VINATIORGA,2024-05-31 00:00:00+05:30,2024-07-12 00:00:00+05:30,1739.65,1908.8,75,12686.249999999989
KNRCON,2024-06-05 00:00:00+05:30,2024-07-18 00:00:00+05:30,339.25,351.8,425,5333.750000000005
SUNDRMFAST,2024-06-05 00:00:00+05:30,2024-07-18 00:00:00+05:30,1222.35,1401.3,121,21652.950000000004
SUNTECK,2024-06-10 00:00:00+05:30,2024-07-22 00:00:00+05:30,524.75,609.75,272,23120.0
DBCORP,2024-06-10 00:00:00+05:30,2024-07-22 00:00:00+05:30,306.8,349.6,306,13096.800000000003
IDEA,2024-06-10 00:00:00+05:30,2024-07-22 00:00:00+05:30,15.81,15.89,4707,376.56000000000034
GRANULES,2024-06-10 00:00:00+05:30,2024-07-22 00:00:00+05:30,473.35,517.8,234,10401.299999999985
WIPRO,2024-07-12 00:00:00+05:30,2024-07-22 00:00:00+05:30,267.75,241.7,693,-18052.65000000001
3MINDIA,2024-06-18 00:00:00+05:30,2024-07-30 00:00:00+05:30,37068.55,39600.65,3,7596.299999999996
PCJEWELLER,2024-07-18 00:00:00+05:30,2024-07-31 00:00:00+05:30,7.04,9.39,3919,9209.650000000001
BAJAJHLDNG,2024-07-10 00:00:00+05:30,2024-08-05 00:00:00+05:30,9767.8,9121.4,19,-12281.599999999993
MPHASIS,2024-07-22 00:00:00+05:30,2024-08-05 00:00:00+05:30,2868.4,2600.3,84,-22520.399999999994
APLLTD,2024-07-29 00:00:00+05:30,2024-08-09 00:00:00+05:30,1239.05,1130.35,93,-10109.100000000004
PERSISTENT,2024-07-08 00:00:00+05:30,2024-08-19 00:00:00+05:30,4586.3,4874.5,27,7781.399999999995
PCJEWELLER,2024-07-18 00:00:00+05:30,2024-08-29 00:00:00+05:30,7.04,10.89,13365,51455.25000000001
SUVEN,2024-07-18 00:00:00+05:30,2024-08-29 00:00:00+05:30,131.29,143.11,711,8404.020000000015
HATSUN,2024-07-22 00:00:00+05:30,2024-09-02 00:00:00+05:30,1199.0,1316.8,125,14724.999999999995
CEATLTD,2024-07-22 00:00:00+05:30,2024-09-02 00:00:00+05:30,2618.4,2795.65,47,8330.75
IDBI,2024-07-22 00:00:00+05:30,2024-09-02 00:00:00+05:30,89.59,94.78,1413,7333.469999999997
JAMNAAUTO,2024-08-05 00:00:00+05:30,2024-09-02 00:00:00+05:30,130.75,126.0,940,-4465.0
PRSMJOHNSN,2024-09-09 00:00:00+05:30,2024-09-11 00:00:00+05:30,174.0,232.61,165,9670.650000000001
SRF,2024-08-05 00:00:00+05:30,2024-09-16 00:00:00+05:30,2473.0,2436.9,82,-2960.1999999999925
PTC,2024-09-16 00:00:00+05:30,2024-09-19 00:00:00+05:30,242.16,214.65,717,-19724.669999999995
MRF,2024-08-12 00:00:00+05:30,2024-09-23 00:00:00+05:30,137285.5,137234.8,1,-50.70000000001164
SHK,2024-08-26 00:00:00+05:30,2024-09-25 00:00:00+05:30,237.77,310.45,109,7922.119999999998
PTC,2024-09-19 00:00:00+05:30,2024-09-30 00:00:00+05:30,214.65,209.77,523,-2552.2399999999975
INDOCO,2024-08-29 00:00:00+05:30,2024-10-03 00:00:00+05:30,365.25,339.55,486,-12490.199999999995
VAKRANGEE,2024-09-30 00:00:00+05:30,2024-10-04 00:00:00+05:30,35.73,30.71,4109,-20627.179999999982
EDELWEISS,2024-08-26 00:00:00+05:30,2024-10-07 00:00:00+05:30,109.85,115.4,1032,5727.600000000011
SHK,2024-08-26 00:00:00+05:30,2024-10-07 00:00:00+05:30,237.77,293.85,367,20581.360000000004
PRSMJOHNSN,2024-09-09 00:00:00+05:30,2024-10-07 00:00:00+05:30,174.0,186.18,525,6394.500000000004
RAIN,2024-09-16 00:00:00+05:30,2024-10-07 00:00:00+05:30,185.87,161.51,784,-19098.240000000013
TATAPOWER,2024-09-30 00:00:00+05:30,2024-10-07 00:00:00+05:30,482.6,441.3,318,-13133.400000000003
BAJAJFINSV,2024-09-02 00:00:00+05:30,2024-10-14 00:00:00+05:30,1840.55,1867.2,170,4530.5000000000155
GUJALKALI,2024-09-16 00:00:00+05:30,2024-10-28 00:00:00+05:30,822.05,807.15,172,-2562.799999999996
CARERATING,2024-10-14 00:00:00+05:30,2024-11-01 00:00:00+05:30,1213.6,1509.35,61,18040.75
CARERATING,2024-10-14 00:00:00+05:30,2024-11-25 00:00:00+05:30,1213.6,1477.25,198,52202.70000000002
SIEMENS,2024-12-03 00:00:00+05:30,2024-12-20 00:00:00+05:30,5889.5,5232.75,55,-36121.25
JISLJALEQS,2024-12-16 00:00:00+05:30,2024-12-20 00:00:00+05:30,77.4,68.94,1369,-11581.74000000001
CESC,2024-12-10 00:00:00+05:30,2024-12-23 00:00:00+05:30,182.55,173.52,866,-7819.980000000001
INDIANB,2024-12-03 00:00:00+05:30,2024-12-30 00:00:00+05:30,565.45,517.7,471,-22490.25
ITI,2024-12-16 00:00:00+05:30,2025-01-06 00:00:00+05:30,373.0,544.35,67,11480.45
LEMONTREE,2024-12-16 00:00:00+05:30,2025-01-13 00:00:00+05:30,149.73,136.63,1277,-16728.699999999993
ITI,2024-12-16 00:00:00+05:30,2025-01-14 00:00:00+05:30,373.0,405.85,231,7588.350000000005
ASHOKA,2024-12-09 00:00:00+05:30,2025-01-20 00:00:00+05:30,284.61,285.25,566,362.2399999999923
MUTHOOTFIN,2024-12-16 00:00:00+05:30,2025-01-27 00:00:00+05:30,2119.2,2139.0,70,1386.0000000000127
GHCL,2024-12-16 00:00:00+05:30,2025-01-27 00:00:00+05:30,694.25,683.05,114,-1276.8000000000052
MARUTI,2025-02-04 00:00:00+05:30,2025-02-21 00:00:00+05:30,13109.95,12323.45,34,-26741.0
UPL,2025-02-04 00:00:00+05:30,2025-03-18 00:00:00+05:30,636.9,635.2,417,-708.8999999999716
COROMANDEL,2025-03-24 00:00:00+05:30,2025-05-05 00:00:00+05:30,1986.0,2228.2,150,36329.99999999997
MAHSCOOTER,2025-04-01 00:00:00+05:30,2025-05-13 00:00:00+05:30,10686.2,11536.0,20,16995.999999999985
MARICO,2025-04-15 00:00:00+05:30,2025-05-27 00:00:00+05:30,711.85,715.65,307,1166.599999999986
AUBANK,2025-04-28 00:00:00+05:30,2025-06-09 00:00:00+05:30,688.4,772.0,251,20983.600000000006
HDFCAMC,2025-04-28 00:00:00+05:30,2025-06-09 00:00:00+05:30,2174.0,2608.5,79,34325.5
KRBL,2025-04-28 00:00:00+05:30,2025-06-09 00:00:00+05:30,311.5,371.15,359,21414.34999999999
CARERATING,2025-05-19 00:00:00+05:30,2025-06-11 00:00:00+05:30,1540.4,1939.2,15,5981.999999999999
CEATLTD,2025-05-05 00:00:00+05:30,2025-06-16 00:00:00+05:30,3430.9,3638.8,48,9979.200000000004
DCBBANK,2025-05-05 00:00:00+05:30,2025-06-16 00:00:00+05:30,137.55,142.99,1187,6457.279999999997
RELIANCE,2025-05-05 00:00:00+05:30,2025-06-16 00:00:00+05:30,1431.3,1437.8,132,858.0
BRIGADE,2025-06-09 00:00:00+05:30,2025-06-19 00:00:00+05:30,1252.7,1135.4,154,-18064.199999999993
DCAL,2025-06-09 00:00:00+05:30,2025-06-19 00:00:00+05:30,274.1,240.9,443,-14707.600000000008
BIRLACORPN,2025-05-19 00:00:00+05:30,2025-06-20 00:00:00+05:30,1407.5,1266.0,73,-10329.5
INTELLECT,2025-05-19 00:00:00+05:30,2025-06-30 00:00:00+05:30,1062.15,1148.9,103,8935.25
CARERATING,2025-05-19 00:00:00+05:30,2025-06-30 00:00:00+05:30,1540.4,1788.2,49,12142.199999999997
GRAPHITE,2025-05-27 00:00:00+05:30,2025-07-08 00:00:00+05:30,535.5,557.8,163,3634.8999999999924
GLENMARK,2025-06-09 00:00:00+05:30,2025-07-11 00:00:00+05:30,1599.2,2181.1,15,8728.499999999998
NESCO,2025-06-16 00:00:00+05:30,2025-07-14 00:00:00+05:30,1009.65,1200.3,57,10867.05
GLENMARK,2025-06-09 00:00:00+05:30,2025-07-21 00:00:00+05:30,1599.2,2184.8,78,45676.80000000001
PCJEWELLER,2025-07-14 00:00:00+05:30,2025-07-25 00:00:00+05:30,17.02,14.55,8791,-21713.76999999999
WOCKPHARMA,2025-06-16 00:00:00+05:30,2025-07-28 00:00:00+05:30,1803.9,1682.9,82,-9922.0
NESCO,2025-06-16 00:00:00+05:30,2025-07-28 00:00:00+05:30,1009.65,1235.0,168,37858.8
HEIDELBERG,2025-07-07 00:00:00+05:30,2025-08-18 00:00:00+05:30,205.8,211.04,1601,8389.239999999969
DBL,2025-09-15 00:00:00+05:30,2025-09-26 00:00:00+05:30,560.75,508.95,238,-12328.400000000003
