date,open,high,low,close,volume
2021-01-01 00:00:00+05:30,3799.0,3837.05,3748.6,3806.05,6600
2021-01-04 00:00:00+05:30,3839.9,3898.9,3796.05,3820.6,5746
2021-01-05 00:00:00+05:30,3830.0,3839.75,3758.0,3776.7,3100
2021-01-06 00:00:00+05:30,3778.0,3815.0,3725.0,3739.75,4277
2021-01-07 00:00:00+05:30,3748.0,3809.85,3700.0,3724.7,6160
2021-01-08 00:00:00+05:30,3743.35,3784.0,3691.85,3735.55,7375
2021-01-11 00:00:00+05:30,3754.25,3784.0,3683.45,3694.0,5357
2021-01-12 00:00:00+05:30,3675.0,3724.45,3641.05,3681.35,7727
2021-01-13 00:00:00+05:30,3687.95,3744.9,3660.0,3674.1,4525
2021-01-14 00:00:00+05:30,3671.85,3722.1,3660.0,3679.65,2732
2021-01-15 00:00:00+05:30,3720.0,3720.0,3622.65,3652.6,2855
2021-01-18 00:00:00+05:30,3687.85,3725.0,3531.0,3550.5,5467
2021-01-19 00:00:00+05:30,3568.3,3648.0,3560.3,3585.55,8201
2021-01-20 00:00:00+05:30,3586.0,3687.05,3565.0,3627.05,10531
2021-01-21 00:00:00+05:30,3642.0,3825.0,3641.95,3726.8,23078
2021-01-22 00:00:00+05:30,3745.45,3940.0,3738.1,3801.05,41988
2021-01-25 00:00:00+05:30,3858.1,3878.0,3711.1,3778.3,10555
2021-01-27 00:00:00+05:30,3800.0,3800.0,3625.0,3659.15,7883
2021-01-28 00:00:00+05:30,3665.6,3713.75,3602.0,3617.15,3154
2021-01-29 00:00:00+05:30,3605.0,3699.0,3575.05,3604.25,5214
2021-02-01 00:00:00+05:30,3576.15,3820.0,3550.05,3762.2,10658
2021-02-02 00:00:00+05:30,3825.0,4399.95,3802.0,3835.55,31225
2021-02-03 00:00:00+05:30,3900.0,3930.0,3740.0,3764.3,15615
2021-02-04 00:00:00+05:30,3782.9,3870.95,3774.95,3845.65,7582
2021-02-05 00:00:00+05:30,3890.0,3972.5,3831.0,3859.4,12157
2021-02-08 00:00:00+05:30,3878.65,3965.0,3870.85,3911.8,11306
2021-02-09 00:00:00+05:30,3970.0,3970.0,3865.0,3869.25,4886
2021-02-10 00:00:00+05:30,3887.0,3925.0,3884.95,3890.3,5184
2021-02-11 00:00:00+05:30,3890.35,3949.0,3860.1,3901.55,6279
2021-02-12 00:00:00+05:30,3866.3,3920.25,3830.05,3846.15,5653
2021-02-15 00:00:00+05:30,3865.0,3935.75,3858.85,3906.4,11920
2021-02-16 00:00:00+05:30,3885.0,3938.25,3874.95,3917.4,6269
2021-02-17 00:00:00+05:30,3919.0,3940.05,3850.0,3889.2,4068
2021-02-18 00:00:00+05:30,3891.1,3900.0,3815.05,3838.45,2166
2021-02-19 00:00:00+05:30,3859.0,3859.0,3752.9,3784.8,4874
2021-02-22 00:00:00+05:30,3800.0,3820.0,3660.05,3674.45,6386
2021-02-23 00:00:00+05:30,3691.0,3725.35,3683.35,3699.15,5647
2021-02-24 00:00:00+05:30,3717.65,3750.0,3688.65,3715.85,2295
2021-02-25 00:00:00+05:30,3750.0,3790.0,3735.0,3742.0,4875
2021-02-26 00:00:00+05:30,3742.0,3760.0,3640.4,3671.0,4060
2021-03-01 00:00:00+05:30,3750.0,3781.4,3660.0,3676.3,4323
2021-03-02 00:00:00+05:30,3708.0,3741.65,3650.0,3686.9,7097
2021-03-03 00:00:00+05:30,3719.0,3729.5,3686.9,3705.25,10857
2021-03-04 00:00:00+05:30,3699.9,3743.15,3639.05,3691.4,9058
2021-03-05 00:00:00+05:30,3690.0,3779.95,3651.7,3703.75,7379
2021-03-08 00:00:00+05:30,3703.75,3749.7,3646.0,3668.8,5898
2021-03-09 00:00:00+05:30,3700.0,3711.9,3669.0,3679.5,2352
2021-03-10 00:00:00+05:30,3740.0,3740.0,3668.45,3676.25,2541
2021-03-12 00:00:00+05:30,3730.0,3730.0,3661.0,3697.65,4217
2021-03-15 00:00:00+05:30,3730.65,3730.65,3614.95,3630.35,10430
2021-03-16 00:00:00+05:30,3613.0,3690.0,3613.0,3661.1,16178
2021-03-17 00:00:00+05:30,3662.85,3699.0,3442.0,3540.05,4289
2021-03-18 00:00:00+05:30,3593.8,3620.1,3459.25,3602.15,6771
2021-03-19 00:00:00+05:30,3600.0,3672.75,3547.25,3640.25,8391
2021-03-22 00:00:00+05:30,3650.05,3687.45,3580.0,3640.5,4262
2021-03-23 00:00:00+05:30,3699.95,3715.0,3661.5,3687.75,8941
2021-03-24 00:00:00+05:30,3709.0,3729.45,3635.0,3653.05,4993
2021-03-25 00:00:00+05:30,3672.3,3686.9,3593.65,3607.35,5672
