date,open,high,low,close,volume
2021-01-01 00:00:00+05:30,2941.2,2946.85,2919.75,2929.15,408952
2021-01-04 00:00:00+05:30,2938.3,2949.95,2865.35,2871.8,1599835
2021-01-05 00:00:00+05:30,2879.75,2901.55,2859.25,2894.55,1150326
2021-01-06 00:00:00+05:30,2908.35,2949.6,2873.9,2910.5,1370394
2021-01-07 00:00:00+05:30,2920.7,2940.95,2862.2,2882.9,880259
2021-01-08 00:00:00+05:30,2897.3,2990.9,2890.55,2986.15,1576465
2021-01-11 00:00:00+05:30,2986.1,3048.4,2972.45,3021.9,1596027
2021-01-12 00:00:00+05:30,3014.35,3116.8,3005.05,3071.2,1586336
2021-01-13 00:00:00+05:30,3082.65,3139.25,3040.4,3079.55,1424073
2021-01-14 00:00:00+05:30,3087.55,3116.8,3061.25,3089.1,803208
2021-01-15 00:00:00+05:30,3072.9,3093.25,2998.75,3027.05,1199320
2021-01-18 00:00:00+05:30,3024.1,3041.25,2909.25,2988.15,1280163
2021-01-19 00:00:00+05:30,2995.35,3063.85,2995.35,3056.2,770832
2021-01-20 00:00:00+05:30,3062.15,3114.35,3053.7,3097.85,841752
2021-01-21 00:00:00+05:30,3097.85,3166.55,3043.35,3070.25,1300181
2021-01-22 00:00:00+05:30,3087.55,3301.1,3081.6,3194.75,3813020
2021-01-25 00:00:00+05:30,3236.75,3336.45,3177.35,3292.35,2266967
2021-01-27 00:00:00+05:30,3268.0,3301.15,3150.9,3178.8,1333633
2021-01-28 00:00:00+05:30,3159.65,3281.75,3146.2,3216.7,1986409
2021-01-29 00:00:00+05:30,3238.65,3302.15,3049.9,3078.8,1718833
2021-02-01 00:00:00+05:30,3121.65,3181.0,3040.95,3161.35,1285163
2021-02-02 00:00:00+05:30,3219.25,3219.25,3083.65,3115.65,1751516
2021-02-03 00:00:00+05:30,3118.3,3240.7,3090.45,3200.5,1077971
2021-02-04 00:00:00+05:30,3259.2,3331.4,3223.25,3258.95,2425660
2021-02-05 00:00:00+05:30,3316.8,3375.3,3186.05,3247.7,2719249
2021-02-08 00:00:00+05:30,3295.3,3323.5,3234.25,3311.9,1004959
2021-02-09 00:00:00+05:30,3278.75,3353.85,3274.2,3316.25,1543021
2021-02-10 00:00:00+05:30,3307.0,3383.85,3302.4,3354.8,1477082
2021-02-11 00:00:00+05:30,3340.2,3369.45,3291.0,3357.25,757116
2021-02-12 00:00:00+05:30,3351.85,3394.8,3319.6,3332.15,566161
2021-02-15 00:00:00+05:30,3306.0,3322.8,3269.95,3283.05,809861
2021-02-16 00:00:00+05:30,3287.5,3302.45,3250.45,3279.25,759332
2021-02-17 00:00:00+05:30,3281.1,3409.45,3275.1,3398.7,1946207
2021-02-18 00:00:00+05:30,3394.5,3442.65,3322.65,3339.05,1701157
2021-02-19 00:00:00+05:30,3339.05,3339.05,3189.95,3209.2,995322
2021-02-22 00:00:00+05:30,3219.25,3251.35,3170.6,3233.05,921345
2021-02-23 00:00:00+05:30,3233.05,3296.85,3196.85,3224.55,1069537
2021-02-24 00:00:00+05:30,3258.25,3316.8,3171.5,3259.8,823330
2021-02-25 00:00:00+05:30,3268.0,3277.75,3221.4,3252.8,897962
2021-02-26 00:00:00+05:30,3224.1,3242.3,3023.95,3047.55,1880371
2021-03-01 00:00:00+05:30,3077.8,3183.2,3072.9,3170.65,1176879
2021-03-02 00:00:00+05:30,3172.4,3307.0,3171.9,3293.75,1402320
2021-03-03 00:00:00+05:30,3326.55,3327.4,3213.35,3243.0,965062
2021-03-04 00:00:00+05:30,3217.3,3277.75,3188.25,3238.6,934953
2021-03-05 00:00:00+05:30,3233.85,3308.5,3213.35,3279.4,1017875
2021-03-08 00:00:00+05:30,3279.35,3306.55,3241.35,3281.6,749107
