date,open,high,low,close,volume
2021-01-01 00:00:00+05:30,580.0,594.8,568.0,590.1,96636
2021-01-04 00:00:00+05:30,590.15,598.9,578.0,582.75,114372
2021-01-05 00:00:00+05:30,580.0,600.0,570.0,588.25,87242
2021-01-06 00:00:00+05:30,594.0,627.0,592.25,597.95,558324
2021-01-07 00:00:00+05:30,599.1,615.0,599.1,612.5,225764
2021-01-08 00:00:00+05:30,614.0,624.0,610.45,619.45,176443
2021-01-11 00:00:00+05:30,620.0,630.0,601.7,610.85,137590
2021-01-12 00:00:00+05:30,610.5,629.0,600.85,616.05,159993
2021-01-13 00:00:00+05:30,614.6,622.05,606.95,613.65,102449
2021-01-14 00:00:00+05:30,615.95,630.0,610.5,615.4,88160
2021-01-15 00:00:00+05:30,618.0,629.0,608.0,623.85,141973
2021-01-18 00:00:00+05:30,630.0,630.0,593.0,610.8,186809
2021-01-19 00:00:00+05:30,610.8,624.25,610.8,615.75,40903
2021-01-20 00:00:00+05:30,622.65,643.2,618.85,630.9,604586
2021-01-21 00:00:00+05:30,634.1,639.3,607.8,615.8,90706
2021-01-22 00:00:00+05:30,615.75,623.95,605.0,613.4,82852
2021-01-25 00:00:00+05:30,616.0,626.5,596.65,611.55,140199
2021-01-27 00:00:00+05:30,612.0,616.95,605.15,610.7,55989
2021-01-28 00:00:00+05:30,604.45,639.0,602.1,623.1,339315
2021-01-29 00:00:00+05:30,624.9,629.7,601.2,605.7,119617
2021-02-01 00:00:00+05:30,610.9,627.5,585.0,614.65,153554
2021-02-02 00:00:00+05:30,623.45,623.45,594.2,609.55,177898
2021-02-03 00:00:00+05:30,614.0,614.0,593.0,596.15,71467
2021-02-04 00:00:00+05:30,598.8,601.5,584.05,586.15,296292
2021-02-05 00:00:00+05:30,586.15,590.8,573.0,577.7,78986
2021-02-08 00:00:00+05:30,584.35,595.95,580.55,585.2,289062
2021-02-09 00:00:00+05:30,587.75,593.95,583.0,586.25,32660
2021-02-10 00:00:00+05:30,585.0,601.95,574.55,577.15,99342
2021-02-11 00:00:00+05:30,579.8,589.3,576.05,584.0,67542
2021-02-12 00:00:00+05:30,584.05,590.9,568.7,577.5,56821
2021-02-15 00:00:00+05:30,580.0,585.85,558.4,570.9,109066
2021-02-16 00:00:00+05:30,573.9,583.0,570.0,575.8,58715
2021-02-17 00:00:00+05:30,578.65,585.0,575.05,577.95,86242
2021-02-18 00:00:00+05:30,579.7,579.95,572.7,577.05,87636
2021-02-19 00:00:00+05:30,577.75,582.2,565.4,569.05,43787
2021-02-22 00:00:00+05:30,575.7,583.9,574.75,581.0,349158
2021-02-23 00:00:00+05:30,587.95,588.3,582.65,584.55,193802
2021-02-24 00:00:00+05:30,587.0,606.8,473.5,598.9,362405
2021-02-25 00:00:00+05:30,600.0,605.0,585.0,591.7,125456
2021-02-26 00:00:00+05:30,586.3,604.0,582.1,586.4,118228
2021-03-01 00:00:00+05:30,599.9,602.8,592.4,594.25,99028
2021-03-02 00:00:00+05:30,597.0,597.25,586.3,590.05,117431
2021-03-03 00:00:00+05:30,586.0,594.7,586.0,589.4,88627
2021-03-04 00:00:00+05:30,588.7,591.95,585.25,589.95,98563
2021-03-05 00:00:00+05:30,588.9,589.75,572.0,574.55,102260
2021-03-08 00:00:00+05:30,576.0,584.0,568.7,575.25,116136
2021-03-09 00:00:00+05:30,575.25,586.0,570.0,582.2,113243
