date,open,high,low,close,volume
2021-01-01 00:00:00+05:30,424.5,431.5,423.8,428.4,525246
2021-01-04 00:00:00+05:30,431.0,445.5,428.4,443.45,1478680
2021-01-05 00:00:00+05:30,439.9,463.5,432.25,460.8,2985300
2021-01-06 00:00:00+05:30,467.0,480.2,465.0,471.9,3301122
2021-01-07 00:00:00+05:30,480.0,482.0,462.75,465.25,1012478
2021-01-08 00:00:00+05:30,466.05,470.2,455.0,456.25,710614
2021-01-11 00:00:00+05:30,468.0,468.0,452.25,454.0,898772
2021-01-12 00:00:00+05:30,456.0,457.4,448.5,450.8,584460
2021-01-13 00:00:00+05:30,454.2,470.0,450.0,460.8,1612754
2021-01-14 00:00:00+05:30,502.5,524.0,491.65,504.6,15085380
2021-01-15 00:00:00+05:30,509.5,509.5,475.0,483.55,3572058
2021-01-18 00:00:00+05:30,485.0,487.35,470.6,480.7,1678884
2021-01-19 00:00:00+05:30,489.5,494.7,483.0,485.1,729042
2021-01-20 00:00:00+05:30,486.5,490.5,475.9,485.0,766022
2021-01-21 00:00:00+05:30,487.25,489.35,483.0,484.3,688496
2021-01-22 00:00:00+05:30,485.0,487.5,471.75,474.0,681374
2021-01-25 00:00:00+05:30,482.0,484.2,465.6,471.6,699818
2021-01-27 00:00:00+05:30,473.0,473.15,456.0,458.0,497518
2021-01-28 00:00:00+05:30,455.5,464.7,450.85,461.9,467670
2021-01-29 00:00:00+05:30,466.95,471.25,461.0,462.65,654836
2021-02-01 00:00:00+05:30,470.0,473.5,453.0,454.5,1699902
2021-02-02 00:00:00+05:30,458.0,470.5,457.5,467.4,1003592
2021-02-03 00:00:00+05:30,488.5,488.95,475.1,482.35,1851870
2021-02-04 00:00:00+05:30,486.2,489.5,482.5,488.2,1116136
2021-02-05 00:00:00+05:30,490.0,509.5,485.0,506.7,2996074
2021-02-08 00:00:00+05:30,510.5,532.4,510.0,517.35,3461870
2021-02-09 00:00:00+05:30,520.9,521.9,504.5,508.0,1166948
2021-02-10 00:00:00+05:30,508.6,512.0,496.0,504.8,1133612
2021-02-11 00:00:00+05:30,504.8,507.2,495.1,497.1,754380
2021-02-12 00:00:00+05:30,499.0,524.5,498.95,513.25,2880490
2021-02-15 00:00:00+05:30,521.15,523.55,513.05,518.2,1464310
2021-02-16 00:00:00+05:30,515.0,517.5,503.0,508.5,779356
2021-02-17 00:00:00+05:30,512.45,526.75,504.5,519.95,1494320
2021-02-18 00:00:00+05:30,520.5,537.4,512.3,526.6,1457096
2021-02-19 00:00:00+05:30,531.85,541.5,525.25,530.7,1568192
2021-02-22 00:00:00+05:30,533.0,546.0,520.0,526.6,2263152
2021-02-23 00:00:00+05:30,531.55,535.0,505.5,515.1,1011812
2021-02-24 00:00:00+05:30,517.95,534.95,517.95,532.1,557096
2021-02-25 00:00:00+05:30,537.0,550.0,530.0,548.2,1571312
2021-02-26 00:00:00+05:30,540.0,557.5,535.4,543.5,1658512
2021-03-01 00:00:00+05:30,551.8,552.0,540.0,542.6,638750
2021-03-02 00:00:00+05:30,545.0,559.9,545.0,553.35,909198
2021-03-03 00:00:00+05:30,557.5,561.9,552.7,556.3,647408
2021-03-04 00:00:00+05:30,550.0,559.0,543.05,548.65,777700
2021-03-05 00:00:00+05:30,547.5,554.15,523.9,527.0,763776
2021-03-08 00:00:00+05:30,535.0,541.05,528.6,532.6,366926
2021-03-09 00:00:00+05:30,532.95,544.5,527.0,532.7,554256
2021-03-10 00:00:00+05:30,532.5,540.0,530.0,533.7,411122
2021-03-12 00:00:00+05:30,535.4,541.5,528.7,530.6,682402
2021-03-15 00:00:00+05:30,530.6,532.5,505.7,508.0,852326
2021-03-16 00:00:00+05:30,510.25,540.0,510.25,535.7,1073246
2021-03-17 00:00:00+05:30,527.5,534.95,518.0,523.0,775522
2021-03-18 00:00:00+05:30,525.0,527.7,512.5,515.4,466588
2021-03-19 00:00:00+05:30,510.0,526.85,491.25,516.0,3967772
2021-03-22 00:00:00+05:30,516.0,528.0,507.5,518.6,426740
2021-03-23 00:00:00+05:30,517.0,527.4,506.05,510.45,665362
2021-03-24 00:00:00+05:30,509.85,513.9,499.5,501.3,346930
2021-03-25 00:00:00+05:30,501.0,504.5,486.5,491.4,497106
2021-03-26 00:00:00+05:30,498.25,502.5,490.1,493.5,308640
2021-03-30 00:00:00+05:30,498.3,502.5,496.1,500.1,273600
2021-03-31 00:00:00+05:30,500.0,502.5,492.6,497.5,289982
2021-04-01 00:00:00+05:30,508.5,526.0,505.6,517.8,1961258
2021-04-05 00:00:00+05:30,520.0,520.5,496.1,499.95,579288
2021-04-06 00:00:00+05:30,507.45,509.0,498.1,500.1,322770
