date,open,high,low,close,volume
2021-01-01 00:00:00+05:30,949.0,999.0,946.95,987.85,2415931
2021-01-04 00:00:00+05:30,1004.2,1041.2,985.9,1034.05,1999748
2021-01-05 00:00:00+05:30,1034.0,1054.0,1004.2,1013.7,1332215
2021-01-06 00:00:00+05:30,1015.3,1041.7,1007.1,1033.1,863571
2021-01-07 00:00:00+05:30,1036.0,1072.5,1036.0,1059.5,1276096
2021-01-08 00:00:00+05:30,1086.0,1086.0,1040.1,1054.65,655421
2021-01-11 00:00:00+05:30,1060.5,1063.0,1020.0,1028.15,726331
2021-01-12 00:00:00+05:30,1033.3,1040.0,1022.75,1028.2,516550
2021-01-13 00:00:00+05:30,1033.5,1043.8,1015.0,1027.5,737911
2021-01-14 00:00:00+05:30,1030.1,1043.0,1017.95,1035.6,347795
2021-01-15 00:00:00+05:30,1039.0,1040.85,1011.0,1022.2,370563
2021-01-18 00:00:00+05:30,1012.5,1033.95,1004.0,1011.6,1006666
2021-01-19 00:00:00+05:30,1021.0,1031.0,1011.0,1014.5,934269
2021-01-20 00:00:00+05:30,1017.5,1022.9,1000.1,1009.3,746794
2021-01-21 00:00:00+05:30,1013.8,1018.8,1007.0,1013.15,420354
2021-01-22 00:00:00+05:30,1014.0,1015.8,987.0,1001.0,609335
2021-01-25 00:00:00+05:30,1011.25,1012.4,981.65,986.2,363962
2021-01-27 00:00:00+05:30,986.0,988.0,961.0,966.5,382009
2021-01-28 00:00:00+05:30,952.0,1010.05,941.2,973.0,646672
2021-01-29 00:00:00+05:30,990.0,1005.0,961.2,971.55,443942
2021-02-01 00:00:00+05:30,971.55,1002.85,944.0,990.45,738275
2021-02-02 00:00:00+05:30,981.35,1010.15,978.0,981.55,798239
2021-02-03 00:00:00+05:30,991.5,1062.0,985.0,1049.8,1475620
2021-02-04 00:00:00+05:30,1058.4,1059.8,1018.75,1026.25,731744
2021-02-05 00:00:00+05:30,1034.45,1037.9,1009.05,1012.65,329802
2021-02-08 00:00:00+05:30,1015.0,1047.05,1013.35,1028.45,354726
2021-02-09 00:00:00+05:30,1037.7,1046.9,1022.4,1038.25,438190
2021-02-10 00:00:00+05:30,1047.65,1080.9,1033.25,1071.35,741879
2021-02-11 00:00:00+05:30,1083.8,1137.2,1077.0,1129.45,1720614
2021-02-12 00:00:00+05:30,1137.8,1159.0,1094.0,1110.65,960909
2021-02-15 00:00:00+05:30,1137.0,1240.0,1131.0,1178.8,4034003
2021-02-16 00:00:00+05:30,1198.0,1294.0,1162.7,1273.8,3710214
2021-02-17 00:00:00+05:30,1276.75,1330.0,1259.0,1301.05,2510088
2021-02-18 00:00:00+05:30,1309.6,1325.0,1278.05,1313.75,1390752
2021-02-19 00:00:00+05:30,1306.0,1312.0,1241.7,1280.05,734221
2021-02-22 00:00:00+05:30,1290.0,1305.0,1246.25,1265.8,506067
2021-02-23 00:00:00+05:30,1273.0,1303.0,1256.15,1286.55,383570
2021-02-24 00:00:00+05:30,1296.25,1344.0,1270.0,1318.65,388603
2021-02-25 00:00:00+05:30,1339.8,1410.0,1335.0,1395.9,731085
2021-02-26 00:00:00+05:30,1385.0,1443.4,1360.0,1368.65,1647656
2021-03-01 00:00:00+05:30,1385.0,1573.9,1379.05,1563.75,2627071
2021-03-02 00:00:00+05:30,1585.0,1663.15,1517.15,1607.85,3111655
2021-03-03 00:00:00+05:30,1608.0,1639.45,1582.8,1602.15,1270366
2021-03-04 00:00:00+05:30,1617.9,1690.0,1600.05,1612.4,2455368
2021-03-05 00:00:00+05:30,1615.4,1647.6,1562.0,1581.8,1250155
2021-03-08 00:00:00+05:30,1596.05,1632.0,1556.05,1566.45,803039
2021-03-09 00:00:00+05:30,1580.4,1588.4,1503.0,1537.25,839875
2021-03-10 00:00:00+05:30,1541.1,1605.2,1525.0,1599.3,1170778
2021-03-12 00:00:00+05:30,1622.0,1623.3,1538.0,1573.95,1023219
2021-03-15 00:00:00+05:30,1575.9,1576.8,1523.1,1553.15,678018
2021-03-16 00:00:00+05:30,1559.9,1599.0,1530.0,1570.9,651515
2021-03-17 00:00:00+05:30,1571.0,1576.6,1509.2,1523.4,436834
2021-03-18 00:00:00+05:30,1537.95,1564.9,1460.25,1484.35,1149967
