date,open,high,low,close,volume
2021-01-01 00:00:00+05:30,66.45,67.0,66.1,66.75,265560
2021-01-04 00:00:00+05:30,67.1,67.5,66.5,67.15,345850
2021-01-05 00:00:00+05:30,66.95,67.45,65.05,65.4,839118
2021-01-06 00:00:00+05:30,66.0,66.9,65.2,65.5,618060
2021-01-07 00:00:00+05:30,66.0,67.15,65.5,65.85,609462
2021-01-08 00:00:00+05:30,66.4,70.4,66.3,67.8,3270670
2021-01-11 00:00:00+05:30,68.35,68.7,66.95,67.75,988806
2021-01-12 00:00:00+05:30,67.5,69.3,67.05,68.55,1180350
2021-01-13 00:00:00+05:30,68.9,69.1,66.3,66.65,1033158
2021-01-14 00:00:00+05:30,67.25,71.2,66.3,69.2,3033284
2021-01-15 00:00:00+05:30,68.25,69.5,67.8,69.15,702356
2021-01-18 00:00:00+05:30,69.1,69.45,65.75,66.6,578938
2021-01-19 00:00:00+05:30,66.95,69.0,66.95,68.5,367284
2021-01-20 00:00:00+05:30,68.25,68.7,67.2,67.6,1368104
2021-01-21 00:00:00+05:30,67.95,69.25,67.9,68.25,391496
2021-01-22 00:00:00+05:30,68.3,70.9,68.3,69.0,675734
2021-01-25 00:00:00+05:30,69.35,69.35,66.25,66.65,328630
2021-01-27 00:00:00+05:30,67.65,69.75,66.8,69.05,1405380
2021-01-28 00:00:00+05:30,68.75,68.75,66.9,67.8,366374
2021-01-29 00:00:00+05:30,67.85,68.8,67.05,67.5,192050
2021-02-01 00:00:00+05:30,69.0,69.2,67.55,68.25,258950
2021-02-02 00:00:00+05:30,68.6,76.0,68.55,74.3,3251832
2021-02-03 00:00:00+05:30,74.9,78.35,73.15,77.25,2105336
2021-02-04 00:00:00+05:30,77.1,77.9,76.0,76.2,586948
2021-02-05 00:00:00+05:30,76.55,79.5,75.0,77.25,626726
2021-02-08 00:00:00+05:30,77.9,80.05,77.1,77.6,556014
2021-02-09 00:00:00+05:30,84.95,84.95,77.7,78.65,2933326
2021-02-10 00:00:00+05:30,79.3,81.95,78.5,81.05,725806
2021-02-11 00:00:00+05:30,80.5,81.75,79.55,80.2,219148
2021-02-12 00:00:00+05:30,80.55,81.95,79.55,81.0,448212
2021-02-15 00:00:00+05:30,81.4,83.0,80.75,81.35,252276
2021-02-16 00:00:00+05:30,81.9,88.4,81.6,86.95,1751404
2021-02-17 00:00:00+05:30,86.6,93.15,85.4,88.7,1542816
2021-02-18 00:00:00+05:30,88.5,90.6,83.75,84.8,651192
2021-02-19 00:00:00+05:30,84.55,94.0,84.55,89.65,2629794
2021-02-22 00:00:00+05:30,90.25,93.9,88.85,90.6,1429700
2021-02-23 00:00:00+05:30,90.65,92.9,88.55,91.1,751912
2021-02-24 00:00:00+05:30,91.1,100.9,90.85,96.95,1303208
2021-02-25 00:00:00+05:30,98.6,99.75,93.35,94.4,1448054
2021-02-26 00:00:00+05:30,94.4,94.85,91.0,91.5,564506
2021-03-01 00:00:00+05:30,92.8,94.35,91.15,92.1,423440
2021-03-02 00:00:00+05:30,93.3,101.45,90.65,96.05,748424
2021-03-03 00:00:00+05:30,100.0,100.95,91.75,92.9,930290
2021-03-04 00:00:00+05:30,93.0,93.65,90.55,91.65,508864
2021-03-05 00:00:00+05:30,91.75,92.3,90.0,90.75,242086
2021-03-08 00:00:00+05:30,91.25,91.8,88.0,88.55,421496
2021-03-09 00:00:00+05:30,88.1,89.0,86.0,87.4,288240
2021-03-10 00:00:00+05:30,88.25,89.45,86.7,87.3,629756
2021-03-12 00:00:00+05:30,87.3,92.15,86.9,89.8,1126164
2021-03-15 00:00:00+05:30,90.0,90.0,86.0,87.7,374230
2021-03-16 00:00:00+05:30,88.3,89.75,87.6,88.85,371590
2021-03-17 00:00:00+05:30,88.45,88.45,85.2,86.25,275126
2021-03-18 00:00:00+05:30,86.7,88.1,82.1,83.25,652826
2021-03-19 00:00:00+05:30,82.0,82.7,77.5,78.5,950220
2021-03-22 00:00:00+05:30,78.75,80.3,77.5,77.9,311928
2021-03-23 00:00:00+05:30,78.6,82.5,78.3,78.8,1005306
2021-03-24 00:00:00+05:30,77.5,79.25,73.55,75.0,1582784
2021-03-25 00:00:00+05:30,77.0,90.0,75.15,89.05,9586768
2021-03-26 00:00:00+05:30,89.6,90.0,80.7,82.0,4045840
2021-03-30 00:00:00+05:30,83.45,95.7,76.8,93.6,11469440
2021-03-31 00:00:00+05:30,93.5,95.95,90.1,95.4,2784228
2021-04-01 00:00:00+05:30,96.15,96.4,91.0,92.0,866338
2021-04-05 00:00:00+05:30,91.55,93.85,87.35,88.15,777224
2021-04-06 00:00:00+05:30,88.65,90.6,87.25,88.6,551648
