symbol,entry_date,exit_date,entry_price,exit_price,qty,pnl
TCS,2023-07-17 00:00:00+05:30,2023-07-31 00:00:00+05:30,3491.7,3421.45,36,-2529
HINDZINC,2023-07-17 00:00:00+05:30,2023-07-31 00:00:00+05:30,323.95,321.95,298,-596
HINDALCO,2023-07-17 00:00:00+05:30,2023-07-31 00:00:00+05:30,447.1,462.6,139,2154.5
INDIANB,2023-07-17 00:00:00+05:30,2023-07-31 00:00:00+05:30,317.1,338.25,127,2686.05
ZEEL,2023-07-31 00:00:00+05:30,2023-08-10 00:00:00+05:30,237.37,276.55,225,8815.5
ZEEL,2023-07-31 00:00:00+05:30,2023-08-14 00:00:00+05:30,237.37,265.82,226,6429.7
IPCALAB,2023-07-31 00:00:00+05:30,2023-08-14 00:00:00+05:30,873.5,884.45,142,1554.9
FEDERALBNK,2023-07-31 00:00:00+05:30,2023-08-14 00:00:00+05:30,135.65,133,923,-2445.95
GODFRYPHLP,2023-08-07 00:00:00+05:30,2023-08-21 00:00:00+05:30,685,731,126,5796
NMDC,2023-08-07 00:00:00+05:30,2023-08-21 00:00:00+05:30,32.7,34.45,3745,6553.75
BALRAMCHIN,2023-08-07 00:00:00+05:30,2023-08-21 00:00:00+05:30,403.35,389.4,186,-2594.7
SOLARINDS,2023-08-14 00:00:00+05:30,2023-08-25 00:00:00+05:30,4162.25,4597.4,16,6962.4
SOLARINDS,2023-08-14 00:00:00+05:30,2023-08-28 00:00:00+05:30,4162.25,4889.9,17,12370.05
VIPIND,2023-08-14 00:00:00+05:30,2023-08-28 00:00:00+05:30,664.65,679.7,128,1926.4
KRBL,2023-08-14 00:00:00+05:30,2023-08-28 00:00:00+05:30,399.15,393.6,164,-910.2
TNPL,2023-08-28 00:00:00+05:30,2023-09-11 00:00:00+05:30,265.4,269.1,465,1720.5
ZYDUSWELL,2023-08-28 00:00:00+05:30,2023-09-11 00:00:00+05:30,332.4,317.7,512,-7526.4
PETRONET,2023-09-11 00:00:00+05:30,2023-09-12 00:00:00+05:30,229.65,216.4,651,-8625.75
IRB,2023-09-11 00:00:00+05:30,2023-09-14 00:00:00+05:30,17.08,15.92,7027,-8151.32
VOLTAS,2023-09-04 00:00:00+05:30,2023-09-18 00:00:00+05:30,866.25,882.2,150,2392.5
BALRAMCHIN,2023-09-11 00:00:00+05:30,2023-09-25 00:00:00+05:30,420.2,440.25,250,5012.5
SHREECEM,2023-09-18 00:00:00+05:30,2023-10-03 00:00:00+05:30,26392,25624.1,5,-3839.5
INDOCO,2023-09-18 00:00:00+05:30,2023-10-03 00:00:00+05:30,356.55,332.7,281,-6701.85
BOSCHLTD,2023-09-18 00:00:00+05:30,2023-10-03 00:00:00+05:30,19586.7,18762.85,7,-5766.95
INDIGO,2023-10-16 00:00:00+05:30,2023-10-23 00:00:00+05:30,2593.55,2390.95,44,-8914.4
TATAELXSI,2023-10-16 00:00:00+05:30,2023-10-30 00:00:00+05:30,7477.05,7639.25,28,4541.6
WABAG,2023-11-12 00:00:00+05:30,2023-11-28 00:00:00+05:30,566.8,600.25,184,6154.8
RADICO,2023-11-12 00:00:00+05:30,2023-11-28 00:00:00+05:30,1386.6,1479.75,80,7452
BASF,2023-11-12 00:00:00+05:30,2023-11-28 00:00:00+05:30,2855.15,2945.1,40,3598
PGHL,2023-11-12 00:00:00+05:30,2023-11-28 00:00:00+05:30,5048.5,5017,21,-661.5
JKCEMENT,2023-11-12 00:00:00+05:30,2023-11-28 00:00:00+05:30,3495.5,3571,23,1736.5
BPCL,2023-11-20 00:00:00+05:30,2023-11-30 00:00:00+05:30,171.2,191.35,231,4654.65
HINDPETRO,2023-11-20 00:00:00+05:30,2023-12-04 00:00:00+05:30,179.1,224.15,166,7478.3
HINDPETRO,2023-11-20 00:00:00+05:30,2023-12-04 00:00:00+05:30,179.1,224.15,166,7478.3
BPCL,2023-11-20 00:00:00+05:30,2023-12-04 00:00:00+05:30,171.2,203.25,231,7403.55
APOLLOTYRE,2023-11-20 00:00:00+05:30,2023-12-04 00:00:00+05:30,425.85,449.95,169,4072.9
HDFCLIFE,2023-11-28 00:00:00+05:30,2023-12-12 00:00:00+05:30,673.3,707.35,219,7456.95
NAUKRI,2023-11-28 00:00:00+05:30,2023-12-12 00:00:00+05:30,910,957.5,111,5272.5
INDOCO,2023-11-28 00:00:00+05:30,2023-12-12 00:00:00+05:30,365.35,393.9,211,6024.05
DEEPAKNTR,2023-11-28 00:00:00+05:30,2023-12-12 00:00:00+05:30,2177.85,2227.15,34,1676.2
PIIND,2023-12-04 00:00:00+05:30,2023-12-12 00:00:00+05:30,3864.8,3484,24,-9139.2
BDL,2023-12-04 00:00:00+05:30,2023-12-18 00:00:00+05:30,616.8,764.6,63,9311.4
BDL,2023-12-04 00:00:00+05:30,2023-12-18 00:00:00+05:30,616.8,764.6,63,9311.4
CUMMINSIND,2023-12-04 00:00:00+05:30,2023-12-18 00:00:00+05:30,1953.9,1960.9,62,434
BRITANNIA,2023-12-04 00:00:00+05:30,2023-12-18 00:00:00+05:30,4937.75,4879.5,23,-1339.75
BAJAJHLDNG,2023-12-04 00:00:00+05:30,2023-12-18 00:00:00+05:30,7849.95,7894.6,7,312.55
ENGINERSIN,2023-12-04 00:00:00+05:30,2023-12-18 00:00:00+05:30,158.2,168.7,189,1984.5
SIEMENS,2023-12-18 00:00:00+05:30,2023-12-20 00:00:00+05:30,3153.3,2978,61,-10693.3
VRLLOG,2023-12-18 00:00:00+05:30,2023-12-21 00:00:00+05:30,395.8,366.35,282,-8304.9
GODREJCP,2023-12-18 00:00:00+05:30,2023-12-29 00:00:00+05:30,1030.6,1131.2,23,2313.8
CEATLTD,2023-12-18 00:00:00+05:30,2024-01-01 00:00:00+05:30,2427,2431,48,192
REDINGTON,2023-12-18 00:00:00+05:30,2024-01-01 00:00:00+05:30,175.55,175,555,-305.25
SBIN,2023-12-18 00:00:00+05:30,2024-01-01 00:00:00+05:30,648.5,641.35,206,-1472.9
WIPRO,2023-12-18 00:00:00+05:30,2024-01-01 00:00:00+05:30,212.75,228.05,424,6487.2
PIDILITIND,2023-12-18 00:00:00+05:30,2024-01-01 00:00:00+05:30,1323.8,1348.8,68,1700
ICICIBANK,2023-12-18 00:00:00+05:30,2024-01-01 00:00:00+05:30,1021.45,999.4,79,-1741.95
TECHM,2023-12-18 00:00:00+05:30,2024-01-01 00:00:00+05:30,1241.1,1246.4,36,190.8
GODREJCP,2023-12-18 00:00:00+05:30,2024-01-01 00:00:00+05:30,1030.6,1144.8,24,2740.8
HERITGFOOD,2023-12-26 00:00:00+05:30,2024-01-09 00:00:00+05:30,303.4,303,197,-78.8
CASTROLIND,2023-12-26 00:00:00+05:30,2024-01-09 00:00:00+05:30,177.43,175.1,325,-757.25
GUJGASLTD,2024-01-01 00:00:00+05:30,2024-01-11 00:00:00+05:30,484,541.1,187,10677.7
EMAMILTD,2024-01-01 00:00:00+05:30,2024-01-12 00:00:00+05:30,572.7,524.75,145,-6952.75
GREAVESCOT,2024-01-01 00:00:00+05:30,2024-01-15 00:00:00+05:30,156.15,153.45,904,-2440.8
GUJGASLTD,2024-01-01 00:00:00+05:30,2024-01-15 00:00:00+05:30,484,541.6,187,10771.2
FINCABLES,2024-01-01 00:00:00+05:30,2024-01-15 00:00:00+05:30,1051.6,1068.05,60,987
HEG,2024-01-01 00:00:00+05:30,2024-01-15 00:00:00+05:30,385.55,368,148,-2597.4
GRINDWELL,2024-01-01 00:00:00+05:30,2024-01-15 00:00:00+05:30,2359.6,2300.8,31,-1822.8
TATACHEM,2024-01-01 00:00:00+05:30,2024-01-15 00:00:00+05:30,1117.85,1112.2,70,-395.5
BERGEPAINT,2024-01-01 00:00:00+05:30,2024-01-15 00:00:00+05:30,603.85,602.75,81,-89.1
AVANTIFEED,2024-01-15 00:00:00+05:30,2024-01-23 00:00:00+05:30,552.25,512.05,254,-10210.8
SCHAEFFLER,2024-01-15 00:00:00+05:30,2024-01-23 00:00:00+05:30,3389,3112.05,41,-11354.95
PETRONET,2024-01-15 00:00:00+05:30,2024-01-23 00:00:00+05:30,221.85,248.25,262,6916.8
INDOSTAR,2024-01-15 00:00:00+05:30,2024-01-29 00:00:00+05:30,202.8,196.8,464,-2784
PETRONET,2024-01-15 00:00:00+05:30,2024-01-29 00:00:00+05:30,221.85,251.2,262,7689.7
PNCINFRA,2024-01-15 00:00:00+05:30,2024-01-29 00:00:00+05:30,386.9,434.15,200,9450
GHCL,2024-01-15 00:00:00+05:30,2024-01-29 00:00:00+05:30,605.65,594.1,119,-1374.45
SUNDRMFAST,2024-01-29 00:00:00+05:30,2024-02-09 00:00:00+05:30,1233.65,1128.6,95,-9979.75
RAIN,2024-01-29 00:00:00+05:30,2024-02-12 00:00:00+05:30,186,170.9,788,-11898.8
NATCOPHARM,2024-01-29 00:00:00+05:30,2024-02-12 00:00:00+05:30,880,833.5,142,-6603
PGHL,2024-01-29 00:00:00+05:30,2024-02-12 00:00:00+05:30,5024,5398,32,11968
CHOLAHLDNG,2024-02-12 00:00:00+05:30,2024-02-21 00:00:00+05:30,1134.2,1042.9,101,-9221.3
KEC,2024-02-12 00:00:00+05:30,2024-02-26 00:00:00+05:30,655,671.05,199,3193.95
ABCAPITAL,2024-02-12 00:00:00+05:30,2024-02-26 00:00:00+05:30,180.4,189.35,544,4868.8
JAMNAAUTO,2024-02-12 00:00:00+05:30,2024-02-26 00:00:00+05:30,115.75,115.55,815,-163
VGUARD,2024-02-12 00:00:00+05:30,2024-02-26 00:00:00+05:30,307,315.85,372,3292.2
TRITURBINE,2024-02-12 00:00:00+05:30,2024-02-26 00:00:00+05:30,428.35,456.1,121,3357.75
JAGRAN,2024-02-19 00:00:00+05:30,2024-03-04 00:00:00+05:30,114.3,120.85,466,3052.3
MARUTI,2024-02-19 00:00:00+05:30,2024-03-04 00:00:00+05:30,11483.35,11594.15,7,775.6
SHILPAMED,2024-02-26 00:00:00+05:30,2024-03-11 00:00:00+05:30,216.05,205.1,399,-4369.05
ASTRAL,2024-02-26 00:00:00+05:30,2024-03-11 00:00:00+05:30,2084.45,2101,62,1026.1
TATACHEM,2024-03-11 00:00:00+05:30,2024-03-20 00:00:00+05:30,1175.4,1031.3,92,-13257.2
MFSL,2024-03-11 00:00:00+05:30,2024-03-26 00:00:00+05:30,991.55,987.75,116,-440.8
SRF,2024-03-11 00:00:00+05:30,2024-03-26 00:00:00+05:30,2455.5,2580,56,6972
HATSUN,2024-03-11 00:00:00+05:30,2024-03-26 00:00:00+05:30,1120.1,1073.4,92,-4296.4
ICICIPRULI,2024-03-18 00:00:00+05:30,2024-04-01 00:00:00+05:30,565.85,616.1,145,7286.25
HEG,2024-03-18 00:00:00+05:30,2024-04-01 00:00:00+05:30,373.05,392,132,2501.4
DMART,2024-03-26 00:00:00+05:30,2024-04-09 00:00:00+05:30,4486.2,4716.15,37,8508.15
LINDEINDIA,2024-03-26 00:00:00+05:30,2024-04-09 00:00:00+05:30,6390.7,6853.85,15,6947.25
CARBORUNIV,2024-04-01 00:00:00+05:30,2024-04-15 00:00:00+05:30,1298.35,1248.3,80,-4004
MUTHOOTFIN,2024-04-08 00:00:00+05:30,2024-04-22 00:00:00+05:30,1674.2,1641.15,52,-1718.6
KPRMILL,2024-04-08 00:00:00+05:30,2024-04-22 00:00:00+05:30,821.05,845,94,2251.3
MHRIL,2024-04-08 00:00:00+05:30,2024-04-22 00:00:00+05:30,406.35,401.4,130,-643.5
MOIL,2024-04-22 00:00:00+05:30,2024-04-25 00:00:00+05:30,345.75,430.7,64,5436.8
HINDZINC,2024-04-15 00:00:00+05:30,2024-04-29 00:00:00+05:30,407.25,424.25,314,5338
SYMPHONY,2024-04-15 00:00:00+05:30,2024-04-29 00:00:00+05:30,951.7,951.6,105,-10.5
INDUSINDBK,2024-04-15 00:00:00+05:30,2024-04-29 00:00:00+05:30,1539.9,1487.25,61,-3211.65
SCHAEFFLER,2024-04-22 00:00:00+05:30,2024-05-02 00:00:00+05:30,3235.3,3749.1,12,6165.6
CUB,2024-04-22 00:00:00+05:30,2024-05-06 00:00:00+05:30,156.7,159.8,588,1822.8
COFFEEDAY,2024-04-22 00:00:00+05:30,2024-05-06 00:00:00+05:30,64.2,59.85,618,-2688.3
SCHAEFFLER,2024-04-22 00:00:00+05:30,2024-05-06 00:00:00+05:30,3235.3,3850.15,12,7378.2
MOIL,2024-04-22 00:00:00+05:30,2024-05-06 00:00:00+05:30,345.75,421.95,64,4876.8
CHOLAFIN,2024-05-06 00:00:00+05:30,2024-05-09 00:00:00+05:30,1326,1222.5,43,-4450.5
KOLTEPATIL,2024-04-29 00:00:00+05:30,2024-05-10 00:00:00+05:30,548.15,486.5,92,-5671.8
ESCORTS,2024-04-29 00:00:00+05:30,2024-05-13 00:00:00+05:30,3287.35,3599.75,35,10934
BHARATFORG,2024-04-29 00:00:00+05:30,2024-05-13 00:00:00+05:30,1282,1416,70,9380
AAVAS,2024-04-29 00:00:00+05:30,2024-05-13 00:00:00+05:30,1619.7,1580.85,49,-1903.65
ABFRL,2024-04-29 00:00:00+05:30,2024-05-13 00:00:00+05:30,203.45,192.25,281,-3147.2
WHIRLPOOL,2024-04-29 00:00:00+05:30,2024-05-13 00:00:00+05:30,1476.7,1423.45,49,-2609.25
TIMKEN,2024-05-06 00:00:00+05:30,2024-05-15 00:00:00+05:30,3410.05,3972.45,9,5061.6
SUPREMEIND,2024-05-06 00:00:00+05:30,2024-05-21 00:00:00+05:30,5273.15,5582.35,14,4328.8
LUXIND,2024-05-06 00:00:00+05:30,2024-05-21 00:00:00+05:30,1467.3,1589.5,51,6232.2
TIMKEN,2024-05-06 00:00:00+05:30,2024-05-21 00:00:00+05:30,3410.05,3933.05,10,5230
FINCABLES,2024-05-21 00:00:00+05:30,2024-05-24 00:00:00+05:30,1058.2,1282.6,33,7405.2
EMAMILTD,2024-05-21 00:00:00+05:30,2024-05-30 00:00:00+05:30,511.45,611.85,95,9538
BALKRISIND,2024-05-21 00:00:00+05:30,2024-06-04 00:00:00+05:30,3052.7,2897.55,62,-9619.3
BLUEDART,2024-05-21 00:00:00+05:30,2024-06-04 00:00:00+05:30,7288.85,6902.3,17,-6571.35
JISLJALEQS,2024-05-21 00:00:00+05:30,2024-06-04 00:00:00+05:30,64.55,55,884,-8442.2
VARROC,2024-05-21 00:00:00+05:30,2024-06-04 00:00:00+05:30,581.05,512.9,127,-8655.05
EMAMILTD,2024-05-21 00:00:00+05:30,2024-06-04 00:00:00+05:30,511.45,628.35,95,11105.5
FINCABLES,2024-05-21 00:00:00+05:30,2024-06-04 00:00:00+05:30,1058.2,1366.3,34,10475.4
GLAXO,2024-05-21 00:00:00+05:30,2024-06-04 00:00:00+05:30,2344.3,2349.55,23,120.75
ORIENTELEC,2024-05-21 00:00:00+05:30,2024-06-04 00:00:00+05:30,221.5,223.45,269,524.55
SUNTV,2024-05-21 00:00:00+05:30,2024-06-04 00:00:00+05:30,667.55,692.1,90,2209.5
LALPATHLAB,2024-05-27 00:00:00+05:30,2024-06-10 00:00:00+05:30,1316.2,1391.9,41,3103.7
JKPAPER,2024-06-10 00:00:00+05:30,2024-06-14 00:00:00+05:30,419.4,490.8,130,9282
RCF,2024-06-10 00:00:00+05:30,2024-06-20 00:00:00+05:30,168.1,222.26,288,15598.08
RCF,2024-06-10 00:00:00+05:30,2024-06-24 00:00:00+05:30,168.1,194.29,288,7542.72
SUNTECK,2024-06-10 00:00:00+05:30,2024-06-24 00:00:00+05:30,524.75,606.4,197,16085.05
JKPAPER,2024-06-10 00:00:00+05:30,2024-06-24 00:00:00+05:30,419.4,534,130,14898
DBCORP,2024-06-10 00:00:00+05:30,2024-06-24 00:00:00+05:30,306.8,306.5,212,-63.6
IDEA,2024-06-10 00:00:00+05:30,2024-06-24 00:00:00+05:30,15.81,17.26,3428,4970.6
PAGEIND,2024-06-10 00:00:00+05:30,2024-06-24 00:00:00+05:30,38652.75,40307.45,2,3309.4
GRANULES,2024-06-10 00:00:00+05:30,2024-06-24 00:00:00+05:30,473.35,487.6,162,2308.5
TECHM,2024-06-10 00:00:00+05:30,2024-06-24 00:00:00+05:30,1288.8,1349.1,60,3618
3MINDIA,2024-06-18 00:00:00+05:30,2024-07-02 00:00:00+05:30,37068.55,38908.7,2,3680.3
JUBLFOOD,2024-06-18 00:00:00+05:30,2024-07-02 00:00:00+05:30,550.85,575.15,120,2916
RKFORGE,2024-06-24 00:00:00+05:30,2024-07-08 00:00:00+05:30,896.8,958.35,101,6216.55
JAICORPLTD,2024-06-24 00:00:00+05:30,2024-07-08 00:00:00+05:30,382,397.1,204,3080.4
CERA,2024-06-24 00:00:00+05:30,2024-07-08 00:00:00+05:30,9142.25,9005.5,13,-1777.75
UFLEX,2024-06-24 00:00:00+05:30,2024-07-08 00:00:00+05:30,521.25,568.5,168,7938
GHCL,2024-06-24 00:00:00+05:30,2024-07-08 00:00:00+05:30,552.7,562.5,152,1489.6
ICRA,2024-06-24 00:00:00+05:30,2024-07-08 00:00:00+05:30,6060.9,5872.35,11,-2074.05
KAJARIACER,2024-06-24 00:00:00+05:30,2024-07-08 00:00:00+05:30,1399.75,1439.55,48,1910.4
RENUKA,2024-06-24 00:00:00+05:30,2024-07-08 00:00:00+05:30,50.02,48.39,999,-1628.37
PERSISTENT,2024-07-08 00:00:00+05:30,2024-07-22 00:00:00+05:30,4586.3,4759,27,4662.9
NIACL,2024-07-08 00:00:00+05:30,2024-07-22 00:00:00+05:30,275.82,270.82,290,-1450
BAJAJHLDNG,2024-07-08 00:00:00+05:30,2024-07-22 00:00:00+05:30,9905.15,9979,15,1107.75
WIPRO,2024-07-08 00:00:00+05:30,2024-07-22 00:00:00+05:30,258.65,241.7,535,-9068.25
INFY,2024-07-08 00:00:00+05:30,2024-07-22 00:00:00+05:30,1661.65,1810.85,81,12085.2
KOTAKBANK,2024-07-08 00:00:00+05:30,2024-07-22 00:00:00+05:30,370.6,351.5,248,-4736.8
WELCORP,2024-07-08 00:00:00+05:30,2024-07-22 00:00:00+05:30,612.05,654.75,67,2860.9
DRREDDY,2024-07-08 00:00:00+05:30,2024-07-22 00:00:00+05:30,1306.85,1354.2,69,3267.15
SBILIFE,2024-07-08 00:00:00+05:30,2024-07-22 00:00:00+05:30,1514.95,1621.15,54,5734.8
INTELLECT,2024-07-08 00:00:00+05:30,2024-07-22 00:00:00+05:30,1081.7,1022.7,31,-1829
HDFCLIFE,2024-07-22 00:00:00+05:30,2024-07-31 00:00:00+05:30,637.4,715.5,128,9996.8
HCLTECH,2024-07-22 00:00:00+05:30,2024-08-05 00:00:00+05:30,1577.1,1562.4,107,-1572.9
HDFCLIFE,2024-07-22 00:00:00+05:30,2024-08-05 00:00:00+05:30,637.4,710.9,129,9481.5
IDBI,2024-07-22 00:00:00+05:30,2024-08-05 00:00:00+05:30,89.59,94.49,1071,5247.9
APLLTD,2024-07-29 00:00:00+05:30,2024-08-09 00:00:00+05:30,1239.05,1130.35,75,-8152.5
SRF,2024-08-05 00:00:00+05:30,2024-08-19 00:00:00+05:30,2473,2476.15,57,179.55
JAMNAAUTO,2024-08-05 00:00:00+05:30,2024-08-19 00:00:00+05:30,130.75,127.22,707,-2495.71
IPCALAB,2024-08-12 00:00:00+05:30,2024-08-26 00:00:00+05:30,1381.95,1392.8,87,943.95
MRF,2024-08-12 00:00:00+05:30,2024-08-26 00:00:00+05:30,137285.5,139324.45,1,2038.95
EDELWEISS,2024-08-26 00:00:00+05:30,2024-09-09 00:00:00+05:30,109.85,113.08,946,3055.58
SHK,2024-08-26 00:00:00+05:30,2024-09-09 00:00:00+05:30,237.77,243.64,460,2700.2
INDOCO,2024-08-26 00:00:00+05:30,2024-09-09 00:00:00+05:30,360.75,372.8,370,4458.5
PRSMJOHNSN,2024-09-09 00:00:00+05:30,2024-09-11 00:00:00+05:30,174,232.61,167,9787.87
BAJAJFINSV,2024-09-02 00:00:00+05:30,2024-09-16 00:00:00+05:30,1840.55,1857.6,83,1415.15
