date,equity,positions_count,holdings
2022-01-12 00:00:00+05:30,1010406.0,7,"['CCL', 'SHARDACROP', 'GREAVESCOT', 'BALRAMCHIN', 'INDIACEM', 'REDINGTON', 'AAVAS']"
2022-01-13 00:00:00+05:30,1018945.5500000002,7,"['CCL', 'SHARDACROP', 'GREAVESCOT', 'BALRAMCHIN', 'INDIACEM', 'REDINGTON', 'AAVAS']"
2022-01-14 00:00:00+05:30,1019946.65,7,"['CCL', 'SHARDACROP', 'GREAVESCOT', 'BALRAMCHIN', 'INDIACEM', 'REDINGTON', 'AAVAS']"
2022-01-17 00:00:00+05:30,1033690.0,12,"['CCL', 'SHARDACROP', 'GREAVESCOT', 'BALRAMCHIN', 'INDIACEM', 'REDINGTON', 'AAVAS', 'DEEPAKFERT', 'PRAJIND', 'SPARC', 'RAIN', 'NBCC']"
2022-01-18 00:00:00+05:30,1007326.48,12,"['AAVAS', 'RAIN', 'NBCC', 'INDIACEM', 'CCL', 'SHARDACROP', 'REDINGTON', 'SPARC', 'PRAJIND', 'DEEPAKFERT', 'BALRAMCHIN', 'GREAVESCOT']"
2022-01-19 00:00:00+05:30,1011172.81,12,"['AAVAS', 'RAIN', 'NBCC', 'INDIACEM', 'SHARDACROP', 'CCL', 'REDINGTON', 'SPARC', 'PRAJIND', 'DEEPAKFERT', 'BALRAMCHIN', 'GREAVESCOT']"
2022-01-20 00:00:00+05:30,1023625.68,12,"['AAVAS', 'NBCC', 'REDINGTON', 'RAIN', 'SHARDACROP', 'INDIACEM', 'CCL', 'PRAJIND', 'SPARC', 'DEEPAKFERT', 'BALRAMCHIN', 'GREAVESCOT']"
2022-01-21 00:00:00+05:30,1012176.36,12,"['AAVAS', 'NBCC', 'REDINGTON', 'RAIN', 'SHARDACROP', 'INDIACEM', 'CCL', 'PRAJIND', 'SPARC', 'DEEPAKFERT', 'BALRAMCHIN', 'GREAVESCOT']"
2022-01-24 00:00:00+05:30,996190.8500000001,8,"['AAVAS', 'SHARDACROP', 'CCL', 'PRAJIND', 'SPARC', 'DEEPAKFERT', 'BALRAMCHIN', 'GREAVESCOT']"
2022-01-25 00:00:00+05:30,1027140.3500000001,8,"['AAVAS', 'SHARDACROP', 'CCL', 'PRAJIND', 'SPARC', 'DEEPAKFERT', 'BALRAMCHIN', 'GREAVESCOT']"
2022-01-27 00:00:00+05:30,1048020.85,8,"['AAVAS', 'SHARDACROP', 'CCL', 'PRAJIND', 'SPARC', 'DEEPAKFERT', 'BALRAMCHIN', 'GREAVESCOT']"
2022-01-28 00:00:00+05:30,1058944.75,8,"['AAVAS', 'SHARDACROP', 'CCL', 'PRAJIND', 'SPARC', 'DEEPAKFERT', 'BALRAMCHIN', 'GREAVESCOT']"
2022-01-31 00:00:00+05:30,1061282.6500000001,8,"['AAVAS', 'SHARDACROP', 'CCL', 'PRAJIND', 'SPARC', 'DEEPAKFERT', 'BALRAMCHIN', 'GREAVESCOT']"
2022-02-01 00:00:00+05:30,1071840.8000000003,10,"['AAVAS', 'SHARDACROP', 'CCL', 'PRAJIND', 'SPARC', 'DEEPAKFERT', 'BALRAMCHIN', 'GREAVESCOT', 'HSCL', 'CHOLAFIN']"
2022-02-02 00:00:00+05:30,1090018.2,10,"['AAVAS', 'SHARDACROP', 'CCL', 'PRAJIND', 'SPARC', 'DEEPAKFERT', 'BALRAMCHIN', 'GREAVESCOT', 'HSCL', 'CHOLAFIN']"
2022-02-03 00:00:00+05:30,1111391.15,10,"['AAVAS', 'SHARDACROP', 'CCL', 'PRAJIND', 'SPARC', 'DEEPAKFERT', 'BALRAMCHIN', 'GREAVESCOT', 'HSCL', 'CHOLAFIN']"
2022-02-04 00:00:00+05:30,1115149.1999999997,10,"['AAVAS', 'SHARDACROP', 'CCL', 'PRAJIND', 'SPARC', 'DEEPAKFERT', 'BALRAMCHIN', 'GREAVESCOT', 'HSCL', 'CHOLAFIN']"
2022-02-07 00:00:00+05:30,1107166.6,10,"['AAVAS', 'SHARDACROP', 'CCL', 'PRAJIND', 'SPARC', 'DEEPAKFERT', 'BALRAMCHIN', 'GREAVESCOT', 'HSCL', 'CHOLAFIN']"
2022-02-08 00:00:00+05:30,1075821.7000000002,10,"['AAVAS', 'SHARDACROP', 'CCL', 'PRAJIND', 'SPARC', 'DEEPAKFERT', 'BALRAMCHIN', 'GREAVESCOT', 'HSCL', 'CHOLAFIN']"
2022-02-09 00:00:00+05:30,1081143.35,9,"['AAVAS', 'SHARDACROP', 'CCL', 'PRAJIND', 'SPARC', 'DEEPAKFERT', 'BALRAMCHIN', 'HSCL', 'CHOLAFIN']"
2022-02-10 00:00:00+05:30,1073909.25,10,"['AAVAS', 'SHARDACROP', 'CCL', 'PRAJIND', 'SPARC', 'DEEPAKFERT', 'BALRAMCHIN', 'HSCL', 'CHOLAFIN', 'KARURVYSYA']"
2022-02-11 00:00:00+05:30,1055349.2500000002,10,"['AAVAS', 'SHARDACROP', 'CCL', 'PRAJIND', 'SPARC', 'DEEPAKFERT', 'BALRAMCHIN', 'HSCL', 'CHOLAFIN', 'KARURVYSYA']"
2022-02-14 00:00:00+05:30,1029150.95,8,"['AAVAS', 'SHARDACROP', 'CCL', 'SPARC', 'BALRAMCHIN', 'HSCL', 'CHOLAFIN', 'KARURVYSYA']"
2022-02-15 00:00:00+05:30,1037554.8500000001,8,"['AAVAS', 'SHARDACROP', 'CCL', 'SPARC', 'BALRAMCHIN', 'HSCL', 'CHOLAFIN', 'KARURVYSYA']"
2022-02-16 00:00:00+05:30,1036380.8,8,"['AAVAS', 'SHARDACROP', 'CCL', 'SPARC', 'BALRAMCHIN', 'HSCL', 'CHOLAFIN', 'KARURVYSYA']"
2022-02-17 00:00:00+05:30,1032821.8500000001,8,"['AAVAS', 'SHARDACROP', 'CCL', 'SPARC', 'BALRAMCHIN', 'HSCL', 'CHOLAFIN', 'KARURVYSYA']"
2022-02-18 00:00:00+05:30,1032580.8,6,"['AAVAS', 'SPARC', 'BALRAMCHIN', 'HSCL', 'CHOLAFIN', 'KARURVYSYA']"
2022-02-21 00:00:00+05:30,1026965.0,4,"['SPARC', 'HSCL', 'CHOLAFIN', 'KARURVYSYA']"
2022-02-22 00:00:00+05:30,1023530.8,1,['CHOLAFIN']
2022-02-23 00:00:00+05:30,1023070.9,1,['CHOLAFIN']
2022-02-24 00:00:00+05:30,1020774.55,1,['CHOLAFIN']
2022-02-25 00:00:00+05:30,1023039.4,1,['CHOLAFIN']
2022-02-28 00:00:00+05:30,1023489.85,1,['CHOLAFIN']
2022-03-02 00:00:00+05:30,1022765.35,1,['CHOLAFIN']
2022-03-03 00:00:00+05:30,1022541.7,1,['CHOLAFIN']
2022-03-04 00:00:00+05:30,1021445.5,1,['CHOLAFIN']
2022-03-07 00:00:00+05:30,1018219.9,1,['CHOLAFIN']
2022-03-08 00:00:00+05:30,1018739.65,1,['CHOLAFIN']
2022-03-09 00:00:00+05:30,1020311.5,1,['CHOLAFIN']
2022-03-10 00:00:00+05:30,1022198.35,1,['CHOLAFIN']
2022-03-11 00:00:00+05:30,1022261.35,1,['CHOLAFIN']
2022-03-14 00:00:00+05:30,1022752.75,1,['CHOLAFIN']
2022-03-15 00:00:00+05:30,1023165.4,0,[]
2022-03-16 00:00:00+05:30,1023165.4,0,[]
2022-03-17 00:00:00+05:30,1023165.4,0,[]
2022-03-21 00:00:00+05:30,1023165.4,3,"['TNPL', 'CHENNPETRO', 'VOLTAS']"
2022-03-22 00:00:00+05:30,1026633.25,3,"['TNPL', 'CHENNPETRO', 'VOLTAS']"
2022-03-23 00:00:00+05:30,1023224.45,3,"['TNPL', 'CHENNPETRO', 'VOLTAS']"
2022-03-24 00:00:00+05:30,1022581.7,3,"['TNPL', 'CHENNPETRO', 'VOLTAS']"
2022-03-25 00:00:00+05:30,1036340.0,3,"['TNPL', 'CHENNPETRO', 'VOLTAS']"
2022-03-28 00:00:00+05:30,1035190.2,7,"['TNPL', 'CHENNPETRO', 'VOLTAS', 'UFLEX', 'MHRIL', 'JSWSTEEL', 'RCF']"
2022-03-29 00:00:00+05:30,1047949.7999999998,7,"['TNPL', 'CHENNPETRO', 'VOLTAS', 'UFLEX', 'MHRIL', 'JSWSTEEL', 'RCF']"
2022-03-30 00:00:00+05:30,1043385.5999999999,7,"['TNPL', 'CHENNPETRO', 'VOLTAS', 'UFLEX', 'MHRIL', 'JSWSTEEL', 'RCF']"
2022-03-31 00:00:00+05:30,1032343.9499999998,7,"['TNPL', 'CHENNPETRO', 'VOLTAS', 'UFLEX', 'MHRIL', 'JSWSTEEL', 'RCF']"
2022-04-01 00:00:00+05:30,1044595.2499999999,7,"['TNPL', 'CHENNPETRO', 'VOLTAS', 'UFLEX', 'MHRIL', 'JSWSTEEL', 'RCF']"
2022-04-04 00:00:00+05:30,1060782.0,12,"['TNPL', 'CHENNPETRO', 'VOLTAS', 'UFLEX', 'MHRIL', 'JSWSTEEL', 'RCF', 'THOMASCOOK', 'CRISIL', 'ADANIPORTS', 'PHOENIXLTD', 'SUNDRMFAST']"
2022-04-05 00:00:00+05:30,1100189.8499999999,12,"['TNPL', 'CHENNPETRO', 'VOLTAS', 'UFLEX', 'MHRIL', 'JSWSTEEL', 'RCF', 'THOMASCOOK', 'CRISIL', 'ADANIPORTS', 'PHOENIXLTD', 'SUNDRMFAST']"
2022-04-06 00:00:00+05:30,1126587.2999999998,12,"['TNPL', 'CHENNPETRO', 'VOLTAS', 'UFLEX', 'MHRIL', 'JSWSTEEL', 'RCF', 'THOMASCOOK', 'CRISIL', 'ADANIPORTS', 'PHOENIXLTD', 'SUNDRMFAST']"
2022-04-07 00:00:00+05:30,1115624.2,12,"['TNPL', 'CHENNPETRO', 'VOLTAS', 'UFLEX', 'MHRIL', 'JSWSTEEL', 'RCF', 'THOMASCOOK', 'CRISIL', 'ADANIPORTS', 'PHOENIXLTD', 'SUNDRMFAST']"
2022-04-08 00:00:00+05:30,1125188.75,12,"['TNPL', 'CHENNPETRO', 'VOLTAS', 'UFLEX', 'MHRIL', 'JSWSTEEL', 'RCF', 'THOMASCOOK', 'CRISIL', 'ADANIPORTS', 'PHOENIXLTD', 'SUNDRMFAST']"
2022-04-11 00:00:00+05:30,1140456.8499999999,12,"['VOLTAS', 'PHOENIXLTD', 'MHRIL', 'BAJAJHLDNG', 'ADANIPORTS', 'THOMASCOOK', 'JSWSTEEL', 'CRISIL', 'RCF', 'UFLEX', 'CHENNPETRO', 'TNPL']"
2022-04-12 00:00:00+05:30,1130090.25,12,"['BAJAJHLDNG', 'PHOENIXLTD', 'VOLTAS', 'MHRIL', 'ADANIPORTS', 'JSWSTEEL', 'CRISIL', 'THOMASCOOK', 'RCF', 'UFLEX', 'TNPL', 'CHENNPETRO']"
2022-04-13 00:00:00+05:30,1134469.3499999999,12,"['PHOENIXLTD', 'YESBANK', 'VOLTAS', 'MHRIL', 'ADANIPORTS', 'CRISIL', 'JSWSTEEL', 'RCF', 'THOMASCOOK', 'UFLEX', 'CHENNPETRO', 'TNPL']"
2022-04-18 00:00:00+05:30,1153799.7,12,"['PHOENIXLTD', 'YESBANK', 'VOLTAS', 'MHRIL', 'ADANIPORTS', 'CRISIL', 'JSWSTEEL', 'RCF', 'THOMASCOOK', 'UFLEX', 'CHENNPETRO', 'TNPL']"
2022-04-19 00:00:00+05:30,1139219.8,12,"['PHOENIXLTD', 'YESBANK', 'VOLTAS', 'MHRIL', 'ADANIPORTS', 'CRISIL', 'JSWSTEEL', 'RCF', 'THOMASCOOK', 'UFLEX', 'CHENNPETRO', 'TNPL']"
2022-04-20 00:00:00+05:30,1169284.4,12,"['PHOENIXLTD', 'YESBANK', 'VOLTAS', 'MHRIL', 'ADANIPORTS', 'CRISIL', 'JSWSTEEL', 'RCF', 'THOMASCOOK', 'UFLEX', 'CHENNPETRO', 'TNPL']"
2022-04-21 00:00:00+05:30,1186291.65,12,"['VOLTAS', 'YESBANK', 'JSWSTEEL', 'CRISIL', 'ADANIPORTS', 'THOMASCOOK', 'MHRIL', 'UFLEX', 'RCF', 'TNPL', 'CHENNPETRO', 'MRPL']"
2022-04-22 00:00:00+05:30,1183900.63,12,"['VOLTAS', 'YESBANK', 'JSWSTEEL', 'CRISIL', 'ADANIPORTS', 'THOMASCOOK', 'MHRIL', 'UFLEX', 'RCF', 'TNPL', 'CHENNPETRO', 'MRPL']"
2022-04-25 00:00:00+05:30,1161459.5,12,"['VOLTAS', 'YESBANK', 'JSWSTEEL', 'CRISIL', 'ADANIPORTS', 'THOMASCOOK', 'MHRIL', 'UFLEX', 'RCF', 'TNPL', 'CHENNPETRO', 'MRPL']"
2022-04-26 00:00:00+05:30,1174775.39,12,"['VOLTAS', 'YESBANK', 'JSWSTEEL', 'CRISIL', 'ADANIPORTS', 'THOMASCOOK', 'MHRIL', 'UFLEX', 'RCF', 'TNPL', 'CHENNPETRO', 'MRPL']"
2022-04-27 00:00:00+05:30,1177883.22,12,"['VOLTAS', 'YESBANK', 'JSWSTEEL', 'CRISIL', 'ADANIPORTS', 'THOMASCOOK', 'MHRIL', 'UFLEX', 'RCF', 'TNPL', 'CHENNPETRO', 'MRPL']"
